doc_id,raw_court_for_region,raw_case_number_for_region,region_province,region_city,region_district,region_adcode,region_macro,region_source
c31d8970-d871-48a1-8b04-acfc012572ad,北京知识产权法院,(2019)京73民终3019号,北京,,,110000,东部,cpca_court
c3234edd-cfa7-406a-9a9e-aaf900e13a7a,连云港市海州人民法院,(2019)苏0706民初7302号,江苏,连云港市,,320700,东部,cpca_court
c32a9168-99d2-49c8-b39f-af6a01281530,西安市长安区人民法院,（2021）陕0116刑初1122号,陕西,西安市,长安区,610116,西部,cpca_court
c3357a4e-c42e-49f2-bf4b-b2360174ef6f,成都市双流区人民法院,(2021)川0116刑初781号,四川,成都市,双流区,510116,西部,cpca_court
c3395b12-e77f-46eb-a818-ab910168ad19,贵州省安顺市中级人民法院,(2019)黔04民终1356号,贵州,安顺市,,520400,西部,cpca_court
c33b5160-7e63-40fc-abf8-ae1a00e718a3,浦东新区人民法院,(2021)沪0115刑初1654号,上海,市辖区,浦东新区,310115,东部,cpca_court
c33cccb2-d880-4b2f-a4dc-ae6a011a2e3e,永州市冷水滩区人民法院,（2022）湘1103民初627号,湖南,永州市,冷水滩区,431103,中部,cpca_court
c341df91-04bd-4675-a930-a8c701307c6b,武汉市江夏区人民法院,(2018)鄂0115民初591号,湖北,武汉市,江夏区,420115,中部,cpca_court
c3443e93-febe-44be-9fbe-ab3c0034ea92,鸡西市城子河区人民法院,(2019)黑0306刑初53号,黑龙江,鸡西市,城子河区,230306,东北,cpca_court
c346129d-187a-4d27-8f8e-aca300123978,北京知识产权法院,（2020）京73行初10730号,北京,,,110000,东部,cpca_court
c346181e-4396-4946-a494-ad24009c6d47,厦门市湖里区人民法院,（2020）闽0206刑初817号,福建,厦门市,湖里区,350206,东部,cpca_court
c34e202b-4995-45bb-bd72-ae0f01482cf9,芒市人民法院,(2021)云3103民初287号,云南,德宏傣族景颇族自治州,芒市,533103,西部,cpca_court
c3540c5a-301d-47b4-ac60-ac2a007e20f8,张掖市甘州区人民法院,(2019)甘0702民初5147号,甘肃,张掖市,甘州区,620702,西部,cpca_court
c364c314-e4f0-4d8f-8f43-abea00139429,宜宾市翠屏区人民法院,(2020)川1502民初34号,四川,宜宾市,翠屏区,511502,西部,cpca_court
c368dac8-1d36-4ede-8ce9-abc601390a3c,汝阳县人民法院,(2020)豫0326民初300号,河南,洛阳市,汝阳县,410326,中部,cpca_court
c36f690c-b580-4ad0-99f5-b24600025d18,兰州市西固区人民法院,(2024)甘0104刑初125号,甘肃,兰州市,西固区,620104,西部,cpca_court
c38710dd-3d57-4cba-b2f9-a92c0116451b,永春县人民法院,（2018）闽0525刑初19号,福建,泉州市,永春县,350525,东部,cpca_court
c3910454-ec7d-4c20-99ab-b1f80144ce0f,成都高新技术产业开发区人民法院,（2024）川0191刑初674号,四川,成都市,,510100,西部,cpca_court
c3994b48-5832-426d-9414-a8460130fb33,杭州市西湖区人民法院,(2016)浙0106民初11140号,浙江,杭州市,西湖区,330106,东部,cpca_court
c39e47fe-fc8b-4ff1-b006-ad020009897b,北京市第二中级人民法院,(2021)京02民终3974号,北京,,,110000,东部,cpca_court
c3a0def9-a055-4ff1-96a1-acf30171f15c,西安市莲湖区人民法院,(2020)陕0104民初5404号,陕西,西安市,莲湖区,610104,西部,cpca_court
c3ae2608-8144-4aba-aaca-ad2400344754,定南县人民法院,（2021）赣0728刑初23号,江西,赣州市,定南县,360728,中部,cpca_court
c3afcf49-7115-4a0c-95c8-b020014a47bf,青海省海南藏族自治州中级人民法院,(2021)青25民初15号,青海,海南藏族自治州,,632500,西部,cpca_court
c3b02b29-6d8b-4fba-a35a-a8ef00c28222,德阳市旌阳区人民法院,(2017)川0603行初48号,四川,德阳市,旌阳区,510603,西部,cpca_court
c3b10acb-a5ed-4924-9953-acbd00920b83,蚌埠市淮上区人民法院,（2020）皖0311刑初256号,安徽,蚌埠市,淮上区,340311,中部,cpca_court
c3b912f2-356b-4c3f-939c-abf301692d35,贵州省贵阳市中级人民法院,(2020)黔01刑初46号,贵州,贵阳市,,520100,西部,cpca_court
c3b95ea6-0586-495e-aed7-b0140013aff8,浦东新区人民法院,（2021）沪0115民初10493号,上海,市辖区,浦东新区,310115,东部,cpca_court
c3bb27dd-057a-4bd9-a869-af4e0011b961,钟祥市人民法院,（2022）鄂0881民初813号,湖北,荆门市,钟祥市,420881,中部,cpca_court
c3c0a570-8e5b-456c-a7fe-24999d25d0f9,北京知识产权法院,(2019)京73民初801号,北京,,,110000,东部,cpca_court
c3c3bb07-157e-4a01-aeba-a9e400993e9e,淮南市八公山区人民法院,（2018）皖0405刑初44号,安徽,淮南市,八公山区,340405,中部,cpca_court
c3c47813-f2a4-4a2a-af0c-ad5e0067ac3a,辽宁省大连市中级人民法院,（2021）辽02刑终258号,辽宁,大连市,,210200,东北,cpca_court
c3c74e49-f1e8-412b-a6f8-ae0501186708,诸暨市人民法院,（2021）浙0681刑初1237号,浙江,绍兴市,诸暨市,330681,东部,cpca_court
c3cea995-f9a1-42d7-ba6e-b12000c6bc55,浙江省宁波市中级人民法院,(2023)浙02民终5739号,浙江,宁波市,,330200,东部,cpca_court
c3d49f9f-ab4a-4067-b1d9-b12a01557b24,河南省商水县人民法院,（2024）豫1623刑初20号,河南,周口市,商水县,411623,中部,cpca_court
c3d4ccb5-4934-4f85-9e23-a9d100aa9114,淮安市淮阴区人民法院,(2018)苏0804刑初556号,江苏,淮安市,淮阴区,320804,东部,cpca_court
c3dfb164-05c7-4a79-a628-abde00f43b20,杭州市上城区人民法院,(2019)浙0102民初4334号,浙江,杭州市,上城区,330102,东部,cpca_court
c3e33a2e-202d-404c-bc21-9509f0d32af1,密云区人民法院,（2021）京0118民初6270号,北京,市辖区,密云区,110118,东部,cpca_court
c3e8dc53-ae94-4601-8686-acd900a667ed,丰县人民法院,(2021)苏0321刑初46号,江苏,徐州市,丰县,320321,东部,cpca_court
c3ec0f35-0614-47fd-a341-37594c9345a4,南安市人民法院,(2013)南刑初字第1556号,福建,泉州市,南安市,350583,东部,cpca_court
c3f010a9-e5e6-44ea-8134-b22200b7e743,紫金县人民法院,(2021)粤1621民初2414号,广东,河源市,紫金县,441621,东部,cpca_court
c3f042d2-227d-420c-9ed8-ff4875032413,瑞安市人民法院,（2014）温瑞刑初字第2081号,浙江,温州市,瑞安市,330381,东部,cpca_court
c3f40d17-586f-4421-ab17-b00500c7cd1b,浙江省高级人民法院,（2022）浙民终691号,浙江,,,330000,东部,cpca_court
c3f462f2-548e-43f4-8560-b28b00e2b726,上海市虹口区人民法院,（2024）沪0109刑初715号,上海,市辖区,虹口区,310109,东部,cpca_court
c3f6c6a5-046c-4e4e-af3c-aee50034297f,广州知识产权法院,(2019)粤73民终1752号,广东,广州市,,440100,东部,cpca_court
c3f9276b-3ed9-414d-8ef4-ae14006ec17c,湘潭市雨湖区人民法院,(2021)湘0302刑初178号,湖南,湘潭市,雨湖区,430302,中部,cpca_court
c4059323-0fd9-4659-97ff-ac9c014dc052,南开区人民法院,（2020）津0104刑初788号,天津,市辖区,南开区,120104,东部,cpca_court
c4062e44-39ed-4ddf-a3be-ac860038c535,广东省东莞市中级人民法院,（2019）粤19民终14464号,广东,东莞市,,441900,东部,cpca_court
c406c95e-4f53-45e7-8969-ab2b0035c887,宜宾市叙州区人民法院,(2019)川1521民初2485号,四川,宜宾市,,511500,西部,cpca_court
c4080d44-a964-43e2-ad77-aa6800b4dc47,常州市武进区人民法院,(2018)苏0412民初6951号,江苏,常州市,武进区,320412,东部,cpca_court
c4093c46-d1e9-4d65-a8d1-ab0d001ad43f,四川省成都市中级人民法院,(2019)川01刑终948号,四川,成都市,,510100,西部,cpca_court
c40aebcf-e535-4aec-8651-aa570184a902,太原市迎泽区人民法院,(2019)晋0106刑初80号,山西,太原市,迎泽区,140106,中部,cpca_court
c41388ad-3a21-4f7c-8a9f-ae0f0026f530,邵东市人民法院,（2021）湘0521刑初403号,湖南,,,,中部,case_number_prefix
c41a889b-4425-4892-a8e1-ac8e00d7bfd9,连平县人民法院,(2020)粤1623刑初106号,广东,河源市,连平县,441623,东部,cpca_court
c41fa277-114f-4253-bd2b-b10c01165551,石泉县人民法院,（2023）陕0922民初1194号,陕西,安康市,石泉县,610922,西部,cpca_court
c42a3a42-6e19-4449-b5da-abec0098dd17,濉溪县人民法院,(2020)皖0621刑初131号,安徽,淮北市,濉溪县,340621,中部,cpca_court
c42de66f-035d-4b56-a4e2-aca8009aa963,北京市第一中级人民法院,(2020)京01民终6636号,北京,,,110000,东部,cpca_court
c42f8fcb-145a-4ff5-a7d3-b122018313ff,海阳市人民法院,(2023)鲁0687刑初259号,山东,烟台市,海阳市,370687,东部,cpca_court
c4312819-acba-4767-b3bc-b248017c48cb,安平县人民法院,（2024）冀1125刑初32号,河北,衡水市,安平县,131125,东部,cpca_court
c432d404-b7fb-48b8-8e9d-abd4009f9d3f,河南省洛阳市中级人民法院,(2019)豫03民终7203号,河南,洛阳市,,410300,中部,cpca_court
c4346066-70b7-4f43-bc51-b1cd000408c0,郑州市二七区人民法院,（2023）豫0103民初17632号,河南,郑州市,二七区,410103,中部,cpca_court
c43e154f-bef9-4ae5-a95c-af6a00330b84,广西壮族自治区南宁市中级人民法院,(2021)桂01民终14265号,广西,南宁市,,450100,西部,cpca_court
c43ec447-c2f1-46a3-a691-ad0500a53f4d,白山市江源区人民法院,(2020)吉0605刑初58号,吉林,白山市,江源区,220605,东北,cpca_court
c455c8eb-c738-4e21-8441-b17700f277bf,新密市人民法院,(2024)豫0183刑初151号,河南,郑州市,新密市,410183,中部,cpca_court
c4588466-62a0-4a35-97cb-b1d400337f79,凤山县人民法院,(2022)桂1223刑初63号,广西,河池市,凤山县,451223,西部,cpca_court
c45b9448-a85b-4fe5-9054-b20601879d30,永登县人民法院,(2024)甘0121刑初49号,甘肃,兰州市,永登县,620121,西部,cpca_court
c45f191e-9a7f-4a46-9a09-ac390185480a,邵东市人民法院,(2019)湘0521刑初350号,湖南,,,,中部,case_number_prefix
c466c0ca-f1e2-4372-93fc-ac6e0112b0a2,广州市番禺区人民法院,(2020)粤0113刑初1087号,广东,广州市,番禺区,440113,东部,cpca_court
c468a393-da55-4385-9ab1-a8f700a0b228,福建省三明市中级人民法院,(2018)闽04刑终22号,福建,三明市,,350400,东部,cpca_court
c46c3f1b-d03f-48e2-aa11-ac9300f27a8a,江门市蓬江区人民法院,(2020)粤0703刑初401号,广东,江门市,蓬江区,440703,东部,cpca_court
c475eb41-783e-46e9-af7f-aec3001fc927,湖南省郴州市中级人民法院,(2022)湘10民终942号,湖南,郴州市,,431000,中部,cpca_court
c477acc3-1eb0-492b-882f-a8c20010c056,海淀区人民法院,(2016)京0108民初26753号,北京,市辖区,海淀区,110108,东部,cpca_court
c478ce5b-348b-49dc-869c-b069012209a7,安乡县人民法院,(2023)湘0721刑初161号,湖南,常德市,安乡县,430721,中部,cpca_court
c47dca65-7e16-4485-91c0-aacd00a1e525,衢州市柯城区人民法院,(2019)浙0802民初3792号,浙江,衢州市,柯城区,330802,东部,cpca_court
c47e068b-4c03-4630-aad1-ac5000fa0fbf,浙江省绍兴市中级人民法院,(2020)浙06民终3215号,浙江,绍兴市,,330600,东部,cpca_court
c486f1f0-644a-4206-888c-acd900bf2980,青田县人民法院,（2020）浙1121民初3106号,浙江,丽水市,青田县,331121,东部,cpca_court
c488fec6-aa02-4d2a-8324-aea80039af68,广州知识产权法院,(2020)粤73知民初233号,广东,广州市,,440100,东部,cpca_court
c48e4541-4863-41ef-a589-a7e0016fe0b7,上海知识产权法院,(2017)沪73民终27号,上海,,,310000,东部,cpca_court
c48f176b-7afb-4d19-8882-ac5000f9e87c,杭州市上城区人民法院,(2020)浙0102刑初77号,浙江,杭州市,上城区,330102,东部,cpca_court
c49951c9-096e-48d9-8d9a-adf9015ca14d,简阳市人民法院,(2020)川0180刑初113号,四川,成都市,简阳市,510185,西部,cpca_court
c499dd56-2127-41eb-bd31-b1dc01025039,会理市人民法院,(2021)川3425刑初181号,四川,,,,西部,case_number_prefix
c49e01e1-18cc-4d26-9675-aa0e7d5058db,北京市第三中级人民法院,(2022)京03民终4213号,北京,,,110000,东部,cpca_court
c49f7d4a-189c-4196-b7df-ab9701810dde,成都市新都区人民法院,(2020)川0114刑初15号,四川,成都市,新都区,510114,西部,cpca_court
c4a02a15-38a2-47e7-bc31-a99a0091707c,鞍山市铁东区人民法院,(2018)辽0302刑初292号,辽宁,鞍山市,铁东区,210302,东北,cpca_court
c4a3d853-e4c8-4a74-85df-a77c011096d8,西宁市城东区人民法院,(2016)青0102刑初403号,青海,西宁市,城东区,630102,西部,cpca_court
c4b430ab-455d-4cca-88d2-aa85018423dd,济南高新技术产业开发区人民法院,(2019)鲁0191刑初59号,山东,济南市,,370100,东部,cpca_court
c4b48092-b503-4a86-a97d-b1f40182f414,武城县人民法院,（2024）鲁1428刑初23号,山东,德州市,武城县,371428,东部,cpca_court
c4b684c2-7081-45d7-9466-acc300906d74,项城市人民法院,(2020)豫1681刑初609号,河南,周口市,项城市,411681,中部,cpca_court
c4dd5ab4-3c06-417f-80ae-af04002d07d7,株洲市天元区人民法院,(2022)湘0211民初1644号,湖南,株洲市,天元区,430211,中部,cpca_court
c4de5cba-3ea5-4ae0-ac5d-aec3012d0f30,巫山县人民法院,（2022）渝0237民初1902号,重庆,县,巫山县,500237,西部,cpca_court
c4df8ee7-e7d8-462f-8b45-b10701868aee,库尔勒市人民法院,(2022)新2801民初4444号,新疆,巴音郭楞蒙古自治州,库尔勒市,652801,西部,cpca_court
c4e0b4de-e5fe-4ae0-8ee3-4e2b4823e97a,永嘉县人民法院,(2014)温永刑初字第129号,浙江,温州市,永嘉县,330324,东部,cpca_court
c4e39647-f325-4e30-a4fe-ac75009fee51,兰溪市人民法院,(2020)浙0781刑初104号,浙江,金华市,兰溪市,330781,东部,cpca_court
c4e74001-31e6-4787-9402-ad5601614130,成都市武侯区人民法院,(2020)川0107民初12534号,四川,成都市,武侯区,510107,西部,cpca_court
c4e83d1e-aa8a-47a5-9a0e-ad0b00c31342,河南省焦作市中级人民法院,（2021）豫08民终1128号,河南,焦作市,,410800,中部,cpca_court
c4f4b0a4-45b4-494c-ae01-ad1901034ea8,柳州市柳北区人民法院,(2020)桂0205刑初117号,广西,柳州市,柳北区,450205,西部,cpca_court
c4f8972e-a4e4-4875-b8ce-acb601028b66,盐城市亭湖区人民法院,(2020)苏0902刑初160号,江苏,盐城市,亭湖区,320902,东部,cpca_court
c508948f-9a64-4e5a-929d-ae2a018af461,河南省南阳市中级人民法院,(2021)豫13民终6046号,河南,南阳市,,411300,中部,cpca_court
c50aa8b5-161a-4c34-8152-aafd00338e1b,田林县人民法院,(2019)桂1029刑初28号,广西,百色市,田林县,451029,西部,cpca_court
c514dd13-e2b1-40e4-ad23-acbd01688cde,潮州市潮安区人民法院,（2020）粤5103刑初522号,广东,潮州市,潮安区,445103,东部,cpca_court
c518b43c-05ee-4d2b-9a9b-b20701877b6c,榆中县人民法院,(2024)甘0123刑初118号,甘肃,兰州市,榆中县,620123,西部,cpca_court
c51a9593-eb6b-4fda-b74d-b1fb0155ac90,上海市长宁区人民法院,（2024）沪0105刑初328号,上海,市辖区,长宁区,310105,东部,cpca_court
c51c3bde-b597-4a0a-9263-8ca830f47b4a,九龙坡区人民法院,(2013)九法民初字第09906号,重庆,市辖区,九龙坡区,500107,西部,cpca_court
c51dbb84-9789-4ed0-a797-b25701542fb6,长沙市岳麓区人民法院,（2023）湘0104刑初104号,湖南,长沙市,岳麓区,430104,中部,cpca_court
c52d6b2c-beb0-4420-9f78-ae7200391661,广州知识产权法院,(2018)粤73民初2139号,广东,广州市,,440100,东部,cpca_court
c52fbaa1-b46b-4633-a11c-aeba01052fb2,新疆生产建设兵团第八师中级人民法院,(2022)兵08民终94号,新疆,,,650000,西部,cpca_court
c535bef3-66ff-471b-b666-adc600e37c80,巴南区人民法院,（2021）渝0113民初1887号,重庆,市辖区,巴南区,500113,西部,cpca_court
c5368e00-2aec-4048-8614-acec011ea6c4,静安区人民法院,(2020)沪0106民初14248号,上海,市辖区,静安区,310106,东部,cpca_court
c5377ebf-11d6-489a-85ce-b14201265861,江苏省无锡市中级人民法院,（2023）苏02民终6673号,江苏,无锡市,,320200,东部,cpca_court
c537cf0e-0a33-47cd-ad9a-aa4d00355806,宜春市袁州区人民法院,(2015)袁刑初字第74号,江西,宜春市,袁州区,360902,中部,cpca_court
c54b3852-bcac-469d-9972-b02e001617a0,寿县人民法院,（2022）皖0422刑初435号,安徽,淮南市,寿县,340422,中部,cpca_court
c54c32b3-5770-4e5d-a037-ac1d012beb17,江西省抚州市中级人民法院,(2020)赣10刑终42号,江西,抚州市,,361000,中部,cpca_court
c55373a0-83e7-4760-b0d0-aee101294482,盐边县人民法院,(2022)川0422刑初41号,四川,攀枝花市,盐边县,510422,西部,cpca_court
c558cc45-fcaf-4fa7-9cc0-ac5d0035054e,江西省景德镇市中级人民法院,(2020)赣02知民初14号,江西,景德镇市,,360200,中部,cpca_court
c563264b-f7c9-4417-90ba-b1250047766a,菏泽市定陶区人民法院,（2023）鲁1703民初701号,山东,菏泽市,定陶区,371703,东部,cpca_court
c564c3f8-5b1a-4bb4-9132-b18700c66ae2,宁波市鄞州区人民法院,（2024）浙0212刑初625号,浙江,宁波市,鄞州区,330212,东部,cpca_court
c56726c4-587a-4920-ad9d-b19300345560,陆川县人民法院,（2023）桂0922刑初641号,广西,玉林市,陆川县,450922,西部,cpca_court
c5677c01-dc4e-44e8-a65b-b1d200e62ae1,上海市静安区人民法院,（2024）沪0106刑初156号,上海,市辖区,静安区,310106,东部,cpca_court
c572916a-0478-44d5-8828-aeee00b59f74,西安市灞桥区人民法院,(2021)陕0111民初8383号,陕西,西安市,灞桥区,610111,西部,cpca_court
c57398a5-8922-45d2-a705-b1dd0154b39e,上海市普陀区人民法院,（2024）沪0107民初5033号,上海,市辖区,普陀区,310107,东部,cpca_court
c5762435-e962-4089-90e9-ac6200a491ff,深圳市福田区人民法院,(2019)粤0304民初32662号,广东,深圳市,福田区,440304,东部,cpca_court
c57c1bbb-5e61-49ef-9211-b13400f07435,兴文县人民法院,(2023)川1528刑初127号,四川,宜宾市,兴文县,511528,西部,cpca_court
c57f99a5-424f-4f4c-b371-b12700c7298c,杭州市滨江区人民法院,（2023）浙0108刑初394号,浙江,杭州市,滨江区,330108,东部,cpca_court
c581300d-c0e5-46ee-a5b9-ae7c01279667,广东省深圳市中级人民法院,(2020)粤03民终22507号,广东,深圳市,,440300,东部,cpca_court
c5816e7a-5357-41c6-b656-ac250182184b,湖南省长沙市中级人民法院,(2020)湘01刑初32号,湖南,长沙市,,430100,中部,cpca_court
c583306a-a3fb-40b0-925f-b23e002ec27f,湖南省长沙市中级人民法院,（2024）湘01民终13996号,湖南,长沙市,,430100,中部,cpca_court
c584ba80-6cfe-4c78-9ab8-a84700fdb4a4,罗源县人民法院,(2017)闽0123刑初99号,福建,福州市,罗源县,350123,东部,cpca_court
c58b0466-1e96-4337-80ae-b10800793594,大田县人民法院,（2023）闽0425民初2150号,福建,三明市,大田县,350425,东部,cpca_court
c59234c8-0e7b-4e4f-8c30-b20600af9c31,余干县人民法院,(2023)赣1127刑初531号,江西,上饶市,余干县,361127,中部,cpca_court
c5929471-206b-4fb1-ad8e-b21a0163d268,上海市徐汇区人民法院,(2024)沪0104刑初613号,上海,市辖区,徐汇区,310104,东部,cpca_court
c594c2ad-f2d6-4a71-93ba-aa8801656d44,四川省德阳市中级人民法院,(2018)川06刑终56号,四川,德阳市,,510600,西部,cpca_court
c5974648-f232-4274-a207-ac06018654ff,衡阳市蒸湘区人民法院,（2019）湘0408民初1266号,湖南,衡阳市,蒸湘区,430408,中部,cpca_court
c5976e90-33d0-4128-bdad-af5d001588cc,青岛市市北区人民法院,(2022)鲁0203民初3172号,山东,青岛市,市北区,370203,东部,cpca_court
c59eb9f8-dbdf-49e8-8dbe-aa0100782a03,唐山市开平区人民法院,(2019)冀0205刑初11号,河北,唐山市,开平区,130205,东部,cpca_court
c5a15946-aace-425e-bed5-aa4c00a5d84b,信宜市人民法院,(2019)粤0983刑初10号,广东,茂名市,信宜市,440983,东部,cpca_court
c5a2d8ff-494f-4446-9d34-aa5300dd6488,汕头市濠江区人民法院,（2019）粤0512刑初第36号,广东,汕头市,濠江区,440512,东部,cpca_court
c5a6dc3b-129e-449d-a2b5-b1cc0027ce2b,广东省广州市中级人民法院,(2023)粤01民初2256号,广东,广州市,,440100,东部,cpca_court
c5a8715b-dbb6-405e-97f6-b1dc000861a3,麻栗坡县人民法院,（2023）云2624民初95号,云南,文山壮族苗族自治州,麻栗坡县,532624,西部,cpca_court
c5ad752b-e7ac-4eb7-91ca-ac7f00a09d0c,浙江省杭州市中级人民法院,(2020)浙01民终2844号,浙江,杭州市,,330100,东部,cpca_court
c5bdc066-ac91-4f75-b544-b22800b021dd,宁都县人民法院,（2024）赣0730刑初381号,江西,赣州市,宁都县,360730,中部,cpca_court
c5c2eb5a-6d8f-40c0-8b93-af5600365d35,东莞市第一人民法院,(2022)粤1971民初6693号,广东,东莞市,,441900,东部,cpca_court
c5c3ca18-3508-4faa-9849-ae1000035923,仪征市人民法院,(2021)苏1081民初599号,江苏,扬州市,仪征市,321081,东部,cpca_court
c5c89d8a-cab2-4fbf-8c2c-437d2e57ceb5,西城区人民法院,(2021)京0102民初5900号,北京,市辖区,西城区,110102,东部,cpca_court
c5c8ddc0-2ca6-4808-818d-afb80013fe64,沈阳市皇姑区人民法院,(2022)辽0105民初11296号,辽宁,沈阳市,皇姑区,210105,东北,cpca_court
c5cc4afa-cf69-4894-a4c2-abb30095d9d5,天台县人民法院,(2020)浙1023刑初73号,浙江,台州市,天台县,331023,东部,cpca_court
c5ccf331-7aae-46b9-95db-ad1a00a3a9d3,孟州市人民法院,（2021）豫0883刑初53号,河南,焦作市,孟州市,410883,中部,cpca_court
c5d11db7-e184-4b0a-bfe0-ac4300b90dcb,博兴县人民法院,(2020)鲁1625刑初55号,山东,滨州市,博兴县,371625,东部,cpca_court
c5d55aa9-93bb-4408-970f-ab85000ca353,北京知识产权法院,(2019)京73民终3651号,北京,,,110000,东部,cpca_court
c5daba58-9553-479c-84cb-ac39017e748d,会东县人民法院,(2020)川3426民初323号,四川,凉山彝族自治州,会东县,513426,西部,cpca_court
c5e2d680-4e3d-4a96-933b-aebe0010b8a7,安徽省无为市人民法院,（2022）皖0225刑初68号,安徽,,,340000,中部,cpca_court
c5eaf2b6-f594-40f1-bb0a-b10a0036785e,乐昌市人民法院,(2022)粤0281民初1750号,广东,韶关市,乐昌市,440281,东部,cpca_court
c5ebcbc2-1397-4549-a038-aa0000a374ed,衡南县人民法院,（2018）湘0422刑初327号,湖南,衡阳市,衡南县,430422,中部,cpca_court
c5f0168f-824a-43c3-bf35-b17d00ec1d23,石家庄市藁城区人民法院,(2023)冀0109民初5027号,河北,石家庄市,藁城区,130109,东部,cpca_court
c5f3fc0e-e4e0-4d63-8391-afb300a6ca7d,浦东新区人民法院,（2022）沪0115民初50071号,上海,市辖区,浦东新区,310115,东部,cpca_court
c5f8d175-9260-4352-8996-aaa400b10c1b,济南市槐荫区人民法院,(2019)鲁0104民初873号,山东,济南市,槐荫区,370104,东部,cpca_court
c5fbbaa1-526d-4d65-bdf9-abd000acdd7a,广州市海珠区人民法院,(2019)粤0105民初26501号,广东,广州市,海珠区,440105,东部,cpca_court
c5ff4efe-654c-42ba-a872-ac410181996a,石门县人民法院,(2020)湘0726刑初131号,湖南,常德市,石门县,430726,中部,cpca_court
c600c465-d5b0-4a09-b9a4-ac3d0185b733,浏阳市人民法院,(2020)湘0181民初5947号,湖南,长沙市,浏阳市,430181,中部,cpca_court
c609ad35-4a63-44d4-a35f-afbd00b2df5c,莲花县人民法院,（2021）赣0321民初604号,江西,萍乡市,莲花县,360321,中部,cpca_court
c61e419d-ed20-4427-b0d3-aa3400ad590f,徐州市鼓楼区人民法院,(2018)苏0302刑初3号,江苏,徐州市,鼓楼区,320302,东部,cpca_court
c6220e6c-fd2b-4784-a14a-b1f400e790c5,上海市浦东新区人民法院,(2023)沪0115民初91432号,上海,市辖区,浦东新区,310115,东部,cpca_court
c623fd85-b8e5-4814-8e31-afc0008dc141,长汀县人民法院,(2022)闽0821民初2046号,福建,龙岩市,长汀县,350821,东部,cpca_court
c6344aec-947b-4ed9-87a8-b1610015285f,湖北省汉川市人民法院,（2023）鄂0984刑初398号,湖北,孝感市,汉川市,420984,中部,cpca_court
c6349941-df6d-4edf-8008-a92101154981,广州市黄埔区人民法院,(2017)粤0112民初3050号,广东,广州市,黄埔区,440112,东部,cpca_court
c6391dd1-6d5f-425e-88a3-a80700f77a7a,汕头市濠江区人民法院,(2017)粤0512刑初72号,广东,汕头市,濠江区,440512,东部,cpca_court
c63d3285-553d-446c-83f9-4945f2a025d8,阳城县人民法院,(2015)阳刑初字第155号,山西,晋城市,阳城县,140522,中部,cpca_court
c63e1a00-9f4c-409b-b8a8-3185b7473465,贵州省黔东南苗族侗族自治州中级人民法院,(2016)黔26民终356号,贵州,黔东南苗族侗族自治州,,522600,西部,cpca_court
c6431d25-4ddd-498f-9db8-acf601650260,广东省东莞市中级人民法院,(2019)粤19民终13836号,广东,东莞市,,441900,东部,cpca_court
c6432990-c861-4836-96d7-ac700124f52c,广东省深圳市中级人民法院,(2019)粤03民终20260、20262、20271号,广东,深圳市,,440300,东部,cpca_court
c644041f-0318-4ef4-b97c-4b90b1bacbb4,北京互联网法院,(2020)京0491民初35323号,北京,,,110000,东部,cpca_court
c6453cea-eae6-49a9-9fbe-b1db018a6df1,陆良县人民法院,（2024）云0322民初2157号,云南,曲靖市,陆良县,530322,西部,cpca_court
c647cacb-b77e-4982-bc6e-ad1700994984,龙岩市新罗区人民法院,(2020)闽0802刑初514号,福建,龙岩市,新罗区,350802,东部,cpca_court
c64ae123-24b4-4ad1-bf48-aab0009aad78,郑州市金水区人民法院,(2019)豫0105民初14307号,河南,郑州市,金水区,410105,中部,cpca_court
c652cade-da31-4cb3-9cfd-b17f0155452d,南阳市卧龙区人民法院,（2022）豫1303刑初723号,河南,南阳市,卧龙区,411303,中部,cpca_court
c66370a9-341e-4032-99be-ad280034208a,桂林市七星区人民法院,(2021)桂0305刑初63号,广西,桂林市,七星区,450305,西部,cpca_court
c66a596e-5d16-45e6-9811-b13100c6a35c,义乌市人民法院,（2022）浙0782刑初1593号,浙江,金华市,义乌市,330782,东部,cpca_court
c6753265-c885-4ee9-8b1f-b070017f036c,青岛市城阳区人民法院,（2023）鲁0214民初3332号,山东,青岛市,城阳区,370214,东部,cpca_court
c676a98c-7864-4634-81fc-a9a60035c40d,宜春市袁州区人民法院,(2018)赣0902民初2945号,江西,宜春市,袁州区,360902,中部,cpca_court
c67a34fe-e426-45e5-b9ee-ac9900ffa9f6,镇江市丹徒区人民法院,（2020）苏1112刑初35号,江苏,镇江市,丹徒区,321112,东部,cpca_court
c67aebc8-ead8-48bf-8cd2-afe900259060,中山市第一人民法院,(2021)粤2071民初20342号,广东,中山市,,442000,东部,cpca_court
c680b7b7-b2b7-4495-a36d-b257014ec294,武冈市人民法院,(2024)湘0581刑初112号,湖南,邵阳市,武冈市,430581,中部,cpca_court
c6880fb4-1ef0-4ddb-9ac2-d755d90d8ca1,朝阳区人民法院,(2020)京0105民初23255号,吉林,长春市,朝阳区,220104,东北,cpca_court
c68a7fe4-f179-464d-8411-ab92010aad7b,江苏省无锡市中级人民法院,(2019)苏02民终5292号,江苏,无锡市,,320200,东部,cpca_court
c6945779-cf5c-4b35-b185-ae45011960ae,浙江省台州市中级人民法院,（2021）浙10民终2268号,浙江,台州市,,331000,东部,cpca_court
