doc_id,case_number,court_name,court_level,judgment_date,first_instance_case_number,region,doc_type,case_type_primary,case_type_secondary,procedure_stage,is_appeal,plaintiff_types,defendant_types,vc_involved,currency_types,activity_type,total_amount_cny,legal_characterization,vc_property_legality,contract_validity,reason_for_invalidity,cited_laws,cited_policies,judicial_framing,outcome_summary,reasoning_summary,agreement_rate,final_label_source,models_used,amount_mean_regex,amount_max_regex,amount_median_regex,amount_count_regex,contract_validity_regex,case_amount
f8caade1-ddea-440d-ac0d-ab260097aa43,(2019)闽0213民初3441号,厦门市翔安区人民法院,基层法院,2019-11-15,,,,,,一审,0,,,,,发币/ICO,37874,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,37874,37874,37874,1,1,37874
f8cba456-008f-4e0b-b2d7-aaa400b10acf,(2019)鲁0104民初833号,济南市槐荫区人民法院,基层法院,2019-06-27,,,,,,一审,0,,,,,发币/ICO,3700,买卖合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,3700,3700,3700,1,1,3700
f8ce385b-b49c-470f-826f-ad19011a9717,（2021）沪0115刑初553号,浦东新区人民法院,基层法院,2021-03-08,,,,,,一审,0,,,,,发币/ICO,150000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,150000,150000,150000,1,1,150000
f8d0576b-f7ae-4fb8-ab6b-adf801376760,（2021）粤0307民初22113号,深圳市龙岗区人民法院,基层法院,2021-08-23,,,,,,一审,0,,,,,委托理财/代投,234852,委托合同,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,234852,234852,234852,1,1,234852
f8d6cf11-76e8-40a8-bdc6-acef014b83f9,(2021)津0116刑初151号,滨海新区人民法院,基层法院,2021-01-26,,,,,,一审,0,,,,,挖矿,51312.5,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,51312.5,51312.5,51312.5,1,1,51312.5
f8e1c07e-61fb-4d98-ab7b-a91500c2a045,(2018)粤09民终80号,广东省茂名市中级人民法院,中院,2018-04-04,XXX人民法院民事判决,,,,,二审,1,,,,,,170000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,170000,170000,170000,1,1,170000
f8e2b49f-24c4-4628-96fb-ad7100b0bc5e,（2021）粤0307民初2366号,深圳市龙岗区人民法院,基层法院,2021-07-06,,,,,,一审,0,,,,,场外交易(OTC),NA,民间借贷,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,NA,NA,NA,1,1,NA
f8e78b4c-4ec5-4337-adfa-b2340185a95e,(2021)陕0118民初3800号,西安市鄠邑区人民法院,基层法院,2022-03-29,,,,,,一审,0,,,,,发币/ICO,16800,不当得利,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,16800,16800,16800,1,1,16800
f902a6e9-c35c-4b6a-83f6-b01c0116678f,(2022)吉01民初64号,吉林省长春市中级人民法院,中院,2023-03-21,,,,,,一审,0,,,,,,3200,侵害发行权,,,,,,,,,1.0,majority_vote,QWEN3_32B,3200,3200,3200,1,1,3200
f907b869-086e-4704-9d3c-b1080009dd6f,（2021）津0103刑初117号,河西区人民法院,基层法院,2023-06-02,,,,,,一审,0,,,,,,8420000,非法吸收公众存款罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,8420000,8420000,8420000,1,1,8420000
f90da90f-593d-4e25-a55b-abb30095d9c0,(2020)浙1023刑初72号,天台县人民法院,基层法院,2020-03-31,,,,,,一审,0,,,,,,7759789,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,7759789,7759789,7759789,1,1,7759789
f912eaf1-b975-44e7-b135-abc70181f668,(2020)川0183刑初75号,邛崃市人民法院,基层法院,2020-04-24,,,,,,一审,0,,,,,虚拟货币投资/拆分理财,13800000,组织、领导传销活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,13800000,13800000,13800000,1,1,13800000
f919ea69-e5ad-4850-96bd-ad5800becfee,(2021)豫11知民初416号,河南省漯河市中级人民法院,中院,2021-06-29,,,,,,一审,0,,,,,,8000,著作权侵权,,,,,,,,,1.0,majority_vote,QWEN3_32B,8000,8000,8000,1,1,8000
f9257aeb-22ed-43d1-a6ac-b109016a6efc,（2024）黔2732刑初5号,三都水族自治县人民法院,基层法院,2024-01-10,,,,,,一审,0,,,,,技术服务,30000,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,30000,30000,30000,1,1,30000
f926554a-477f-451c-83f5-b19a00642e00,(2024)新4023民初881号,霍城县人民法院,基层法院,2024-05-27,,,,,,一审,0,,,,,委托理财/代投,236780,委托合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,236780,236780,236780,1,1,236780
f928fe57-a92a-472c-8b60-afd300c0af29,(2021)粤0306民初8870号,深圳市宝安区人民法院,基层法院,2021-06-09,,,,,,一审,0,,,,,委托理财/代投,49832,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,49832,49832,49832,1,1,49832
f93398a5-b900-4c9f-b1a6-aee1014dea0f,（2022）陕0525刑初19号,陕西省XX城县人民法院,基层法院,2022-07-05,,,,,,一审,0,,,,,技术服务,68037.06,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,68037.06,68037.06,68037.06,1,1,68037.06
f93c2684-6096-4473-8510-ad75015d62e3,（2021）陕0112民初4824号,西安市未央区人民法院,基层法院,2021-07-02,,,,,,一审,0,,,,,委托理财/代投,125778,民间借贷,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,125778,125778,125778,1,1,125778
f93d8516-cbd3-4372-a9bd-aaf700a7f2a8,(2019)浙0602刑初891号,绍兴市越城区人民法院,基层法院,2019-10-10,,,,,,一审,0,,,,,虚拟货币购买,10000,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,10000,10000,10000,1,1,10000
f9449b4b-dcc2-45a2-928f-b252000323d3,（2024）豫1402刑初546号,商丘市梁园区人民法院,基层法院,2024-10-31,,,,,,一审,0,,,,,场外交易(OTC),150000,赌博罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,150000,150000,150000,1,1,150000
f944b914-5941-4925-83ba-ae080034448a,(2021)桂1481刑初147号,凭祥市人民法院,基层法院,2021-11-09,,,,,,一审,0,,,,,场外交易(OTC),4006590.75,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,4006590.75,4006590.75,4006590.75,1,1,4006590.75
f946f682-b941-4a7e-80b3-ae5400f7e2ef,(2021)吉2401民初11426号,延吉市人民法院,基层法院,2021-12-29,,,,,,一审,0,,,,,委托理财/代投,21826,投资合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,21826,21826,21826,1,1,21826
f952bc55-a457-4b47-b530-aae000f9139c,(2019)鲁03民终1467号,山东省淄博市中级人民法院,中院,2019-09-24,山东省XXXXXX人民法院民事判决,,,,,二审,1,,,,,委托理财/代投,4060687,委托理财合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,4060687,4060687,4060687,1,1,4060687
f95e943e-a9e6-4762-b365-ae0c003074a0,（2021）辽13民终3736号,辽宁省朝阳市中级人民法院,中院,2021-12-02,,,,,,二审,1,,,,,发币/ICO,22000,买卖合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,22000,22000,22000,1,1,22000
f95f5fd9-e758-460c-bf66-ad250009eacc,(2021)京01民终1990号,北京市第一中级人民法院,中院,2021-03-30,,,,,,二审,1,,,,,,550000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,550000,550000,550000,1,1,550000
f96f3215-7461-4e9a-b3d4-adde00820bf1,(2020)吉0681刑初50号,临江市人民法院,基层法院,2021-10-27,,,,,,一审,0,,,,,虚拟货币赌博,2182552,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,2182552,2182552,2182552,1,1,2182552
f97022f8-d70a-44d5-9e55-a73d00c45b46,(2017)浙0683刑初11号,嵊州市人民法院,基层法院,2017-01-16,,,,,,一审,0,,,,,,113895,,,,,,,,,,1.0,majority_vote,QWEN3_32B,113895,113895,113895,1,1,113895
f973b7cd-898f-4a4d-9d5e-aab60104d2d8,(2018)苏0591民初4021号,苏州工业园区人民法院,基层法院,2019-05-24,,,,,,一审,0,,,,,买卖合同,441950,买卖合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,441950,441950,441950,1,1,441950
f975ff57-95b6-48f9-aa14-ae830134f221,(2021)陕0881刑初637号,神木市人民法院,基层法院,2022-03-18,,,,,,一审,0,,,,,虚拟货币投资,2778118,诈骗罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,2778118,2778118,2778118,1,1,2778118
f9767cca-e3fb-4e80-9aa7-b20d016f5f29,（2023）冀0105刑初69号,石家庄市新华区人民法院,基层法院,2023-02-13,,,,,,一审,0,,,,,场外交易(OTC),NA,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,NA,NA,NA,1,1,NA
f97b845b-843b-43a5-86ae-ab9f0180e46a,(2020)鲁02民终1390号,山东省青岛市中级人民法院,中院,2020-03-17,山东省XXXXXX人民法院民事判决,,,,,二审,1,,,,,委托理财/代投,14000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,14000,14000,14000,1,1,14000
f98904d1-5315-4529-9fb3-b1a4012ec22a,(2024)苏07民终1873号,江苏省连云港市中级人民法院,中级法院,2024-05-16,,,,,,二审,1,,,,,委托理财/代投,159800,委托合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,159800,159800,159800,1,1,159800
f98d538e-38cf-4cb1-9196-ac9800e58b83,(2020)鄂0106民初846号,武汉市武昌区人民法院,基层法院,2020-10-26,,,,,,一审,0,,,,,委托理财/代投,2000000,委托理财合同无效,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,2000000,2000000,2000000,1,1,2000000
f992279c-7f96-4d6c-a464-ae0000231496,(2021)赣0402刑初144号,九江市濂溪区人民法院,基层法院,2021-06-02,,,,,,一审,0,,,,,场外交易(OTC),17000000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,17000000,17000000,17000000,1,1,17000000
f995ba79-1d6d-4851-808f-ad490033a9c0,(2021)黑0381刑初67号,虎林市人民法院,基层法院,2021-05-14,,,,,,一审,0,,,,,发币/ICO,1395600,组织、领导传销活动罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,1395600,1395600,1395600,1,1,1395600
f996670b-e4aa-473c-94e5-af6d01721c59,(2021)豫0783民初8385号,长垣市人民法院,基层法院,2022-07-13,,,,,,一审,0,,,,,虚拟货币消费,41759.32,网络服务合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,41759.32,41759.32,41759.32,1,1,41759.32
f99af44c-6887-4226-b728-b18500e3a3ac,（2024）沪0104刑初261号,上海市徐汇区人民法院,基层法院,2024-04-28,,,,,,一审,0,,,,,场外交易(OTC),117400,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,117400,117400,117400,1,1,117400
f99c924b-2c4a-4e6c-8029-adb000b1144f,（2020）闽0881民初1897号,漳平市人民法院,基层法院,2021-03-22,,,,,,一审,0,,,,,场外交易(OTC),30000,买卖合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,30000,30000,30000,1,1,30000
f99cb12a-713d-49d6-868b-aca100e2193e,(2020)浙02刑初24号,浙江省宁波市中级人民法院,中院,2020-12-15,,,,,,一审,0,,,,,其他,1677700,抢劫罪、非法拘禁罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,1677700,1677700,1677700,1,1,1677700
f99db126-d2af-4ea6-88d2-b1fa017f350b,(2024)云0602刑初655号,昭通市昭阳区人民法院,基层法院,2024-08-21,,,,,,一审,0,,,,,虚拟货币借贷,15000,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,15000,15000,15000,1,1,15000
f9a519e7-4346-4824-bf57-b25400133eb7,（2024）陕1025民初138号,镇安县人民法院,基层法院,2024-03-14,,,,,,一审,0,,,,,委托理财/代投,12000,委托合同,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,12000,12000,12000,1,1,12000
f9a6e5e1-b7cd-49a2-a92d-b00d00f778e8,(2021)陕0824刑初563号,靖边县人民法院,基层法院,2022-07-13,,,,,,一审,0,,,,,虚拟货币交易,22531028,诈骗罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,22531028,22531028,22531028,1,1,22531028
f9ac5e69-8dda-45cd-9851-abaa0107cba0,(2020)云03刑终125号,云南省曲靖市中级人民法院,中院,2020-04-16,（2020）云0303刑初15号,,,,,二审,1,,,,,,1478451,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,1478451,1478451,1478451,1,1,1478451
f9ad8582-63d6-45e1-a599-acb801078dfe,（2020）闽0602民初9478号,漳州市芗城区人民法院,基层法院,2020-12-23,,,,,,一审,0,,,,,委托理财/代投,219950,委托理财合同无效,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,219950,219950,219950,1,1,219950
f9b2e266-7d74-4d7f-adfd-ae38009b78b9,(2021)闽0505民初611号,泉州市泉港区人民法院,基层法院,2021-04-23,,,,,,一审,0,,,,,委托理财/代投,118742.75,民间委托理财合同,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,118742.75,118742.75,118742.75,1,1,118742.75
f9beab00-2d14-4d2a-89f2-ae03003613e5,（2020）粤1621刑初22号,紫金县人民法院,基层法院,2020-06-23,,,,,,一审,0,,,,,诈骗,2201631.06,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,2201631.06,2201631.06,2201631.06,1,1,2201631.06
f9c7b288-2c00-4b52-b9ab-ac8401078c67,(2020)云0103民初5874号,昆明市盘龙区人民法院,基层法院,2020-09-25,,,,,,一审,0,,,,,虚拟货币借贷,60506.6,不当得利,,,,,,,,,1.0,majority_vote,QWEN3_32B,60506.6,60506.6,60506.6,1,1,60506.6
f9d49a96-a63a-4cb3-91fe-85c32d1fcb8b,(2014)浙杭知终字第208号,浙江省杭州市中级人民法院,中院,2014-12-18,不适用,,,,,二审,1,,,,,未知,50000,技术服务合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,50000,50000,50000,1,1,50000
f9dac71e-1416-4716-aec3-af3900337e50,(2020)粤0604民初9571号,佛山市禅城区人民法院,基层法院,2020-09-29,,,,,,一审,0,,,,,,30000,侵害商标权,,,,,,,,,1.0,majority_vote,QWEN3_32B,30000,30000,30000,1,1,30000
f9dda371-2cc5-4b1d-9637-acc200c15e4e,（2021）沪02民终547号,上海市第二中级人民法院,中院,2021-01-22,,,,,,二审/终审,1,,,,,,42225.55,劳动合同,,,,,,,,,1.0,majority_vote,QWEN3_32B,42225.55,42225.55,42225.55,1,1,42225.55
f9de6a46-07f8-4d3d-a5ff-a8fd009db330,(2015)杭拱知初字第73号,杭州市拱墅区人民法院,基层法院,2016-03-24,,,,,,一审,0,,,,,,260,信息网络传播权侵权,,,,,,,,,1.0,majority_vote,QWEN3_32B,260,260,260,1,1,260
f9e0cda9-6778-4e8a-92ad-b1250179af0d,（2022）浙0102刑初673号,杭州市上城区人民法院,基层法院,2022-11-15,,,,,,一审,0,,,,,,604000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,604000,604000,604000,1,1,604000
f9ed734c-c1a5-4866-9568-ac71003c1aca,(2020)皖10民终194号,安徽省黄山市中级人民法院,中院,2020-04-14,,,,,,二审,1,,,,,网络直播打赏,25090.22,不当得利,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,25090.22,25090.22,25090.22,1,1,25090.22
f9f1f318-6a61-4fc6-9894-abe5009c7f75,(2019)吉0302刑初199号,四平市铁西区人民法院,基层法院,2020-05-27,,,,,,一审,0,,,,,,2002199.81,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,2002199.81,2002199.81,2002199.81,1,1,2002199.81
f9f2060b-69aa-4cf4-9bd3-a7a2012b8812,(2017)浙0482刑初139号,平湖市人民法院,基层法院,2017-03-27,,,,,,一审,0,,,,,,250140000,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,250140000,250140000,250140000,1,1,250140000
f9f6836b-00a7-4338-8362-b1930155f8b9,(2023)豫0782刑初789号,辉县市人民法院,基层法院,2024-04-02,,,,,,一审,0,,,,,,21362436.32,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,21362436.32,21362436.32,21362436.32,1,1,21362436.32
f9fb4f5f-d821-4ac4-9f15-ad1300b601b5,（2020）苏0602民初6275号,南通市崇川区人民法院,基层法院,2021-01-12,,,,,,一审,0,,,,,,50000,民间借贷合同无效,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,50000,50000,50000,1,1,50000
fa043d02-345d-4e16-b318-25abedaafc7d,(2015)温乐刑初字第1310号,乐清市人民法院,基层法院,2015-11-03,,,,,,一审,0,,,,,,20000000,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,20000000,20000000,20000000,1,1,20000000
fa05f280-f5b9-47b8-a5d6-aa9b00ac2b91,(2019)川11民终801号,四川省乐山市中级人民法院,中院,2019-07-12,不适用,,,,,二审,1,,,,,虚拟货币投资,100000,非法金融活动,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,100000,100000,100000,1,1,100000
fa072fee-21c5-43e4-a911-e2ee32dd6dd9,(2015)绥北刑初字第197号,绥化市北林区人民法院,基层法院,2016-06-15,,,,,,一审,0,,,,,技术服务,12000000,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,12000000,12000000,12000000,1,1,12000000
fa0a0632-9c2e-43ac-98ec-ae660073d220,(2021)湘1381民初1415号,冷水江市人民法院,基层法院,2021-10-23,,,,,,一审,0,,,,,虚拟货币借贷,24000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,24000,24000,24000,1,1,24000
fa0add1b-566a-42c6-bad6-b21300b03b8c,（2024）赣0825刑初130号,永丰县人民法院,基层法院,2024-04-25,,,,,,一审,0,,,,,场外交易(OTC),311000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,311000,311000,311000,1,1,311000
fa0ed52d-f962-4873-be7f-b1b50140d92d,(2024)川1523民初158号,江安县人民法院,基层法院,2024-04-09,,,,,,一审,0,,,,,发币/ICO,150000,不当得利,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,150000,150000,150000,1,1,150000
fa1388f6-7d9c-4d4f-ba0a-b182008a2cbf,（2024）湘0903刑初45号,益阳市赫山区人民法院,基层法院,2024-03-21,,,,,,一审,0,,,,,,26000000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,26000000,26000000,26000000,1,1,26000000
fa167868-c627-4568-baee-ad11010b8f47,(2020)苏0303刑初315号,徐州市云龙区人民法院,基层法院,2021-03-10,,,,,,一审,0,,,,,,560000,侵犯公民个人信息罪、盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,560000,560000,560000,1,1,560000
fa183b26-eed5-48bc-8a6b-adf8009a05f3,(2021)桂0109民初1305号,南宁市邕宁区人民法院,基层法院,2021-08-30,,,,,,一审,0,,,,,虚拟货币借贷,336950,买卖合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,336950,336950,336950,1,1,336950
fa185dd1-8de1-41a7-8562-b13400f21da3,（2021）豫1403民初7646号,商丘市睢阳区人民法院,基层法院,2021-12-10,,,,,,一审,0,,,,,虚拟货币借贷,19677.1,合同纠纷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,19677.1,19677.1,19677.1,1,1,19677.1
fa1d2d5e-407a-4d0d-a74a-ae0900243ebc,（2021）辽0283民初1526号,庄河市人民法院,基层法院,2021-08-11,,,,,,一审,0,,,,,买卖合同,3680,买卖合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,3680,3680,3680,1,1,3680
fa22e77e-188b-4361-8c1e-aca70097380f,(2020)沪0115刑初2974号,浦东新区人民法院,基层法院,2020-09-09,,,,,,一审,0,,,,,发币/ICO,23000000,非法吸收公众存款罪,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,23000000,23000000,23000000,1,1,23000000
fa2570f9-cc96-475a-a66d-b1ef0129e705,(2024)苏0723刑初94号,灌云县人民法院,基层法院,2024-03-28,,,,,,一审,0,,,,,,40369.29,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,40369.29,40369.29,40369.29,1,1,40369.29
fa2679ef-15ae-4a89-8974-adf40001ceb0,（2021）内0627刑初310号,伊金霍洛旗人民法院,基层法院,2021-11-05,,,,,,一审,0,,,,,,100000,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,100000,100000,100000,1,1,100000
fa2706e5-7f67-4d6b-ae1b-ad64006ba3aa,(2021)辽0505民初210号,本溪市南芬区人民法院,基层法院,2021-06-16,,,,,,一审,0,,,,,委托理财/代投,4400,委托合同,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,4400,4400,4400,1,1,4400
fa2d8ec7-0ec1-40b6-9871-b10301187eed,（2023）浙0703刑初386号,金华市金东区人民法院,基层法院,2023-09-22,,,,,,一审,0,,,,,技术服务,15000,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,15000,15000,15000,1,1,15000
fa31105d-01c9-4c50-a97e-adc00105ef39,（2021）闽0581刑初982号,石狮市人民法院,基层法院,2021-08-17,,,,,,一审,0,,,,,场外交易(OTC),16072711,掩饰、隐瞒犯罪所得罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,16072711,16072711,16072711,1,1,16072711
fa47d246-1a46-4903-b070-aab50097066f,(2018)闽0583刑初1865号,南安市人民法院,基层法院,2019-06-13,,,,,,一审,0,,,,,,432990149,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,432990149,432990149,432990149,1,1,432990149
fa49121c-7c85-42e9-9eda-f6523adf4174,(2014)温龙刑初字第991号,温州市龙湾区人民法院,基层法院,2015-01-12,,,,,,一审,0,,,,,,67592132.75,开设赌场罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,67592132.75,67592132.75,67592132.75,1,1,67592132.75
fa51e1a7-d529-4182-a94f-adcf00a14354,(2020)粤1391民初119号,惠州市大亚湾经济技术开发区人民法院,基层法院,2020-03-12,,,,,,一审,0,,,,,虚拟货币投资,21000,委托投资,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,21000,21000,21000,1,1,21000
fa57b35c-5d41-4516-9527-aa7200227947,(2019)黑0603刑初72号,大庆市龙凤区人民法院,基层法院,2019-04-11,,,,,,一审,0,,,,,挖矿,10400.04,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,10400.04,10400.04,10400.04,1,1,10400.04
fa5b3c8b-3dfe-45d7-a43a-ae7100128fe4,(2022)黑0606刑初16号,大庆市大同区人民法院,基层法院,2022-03-22,,,,,,一审,0,,,,,挖矿,3212.74,盗窃罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,3212.74,3212.74,3212.74,1,1,3212.74
fa5f3c7e-c2c8-4dfd-a263-ef89382119d1,（2022）京0111民初1518号,房山区人民法院,基层法院,2022-07-21,,,,,,一审,0,,,,,委托理财/代投,84100,不当得利,,,,,,,,,1.0,majority_vote,QWEN3_32B,84100,84100,84100,1,1,84100
fa648f5f-fdd5-4def-b1ea-ac8d0103c057,(2020)苏02民终3992号,江苏省无锡市中级人民法院,中院,2020-12-07,不适用,,,,,二审,1,,,,,,1134000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,1134000,1134000,1134000,1,1,1134000
fa665890-9fdd-4009-a0f1-ac2300e4dfef,(2019)内0821民初4475号,五原县人民法院,基层法院,2019-12-19,,,,,,一审,0,,,,,,53000,民间借贷,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,53000,53000,53000,1,1,53000
fa68da8d-d061-4637-90a5-1fe6f940af22,(2021)京0108民初58769号,海淀区人民法院,基层法院,2022-08-29,,,,,,一审,0,,,,,虚拟货币借贷,18634.48,劳动争议中的工资支付问题,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,18634.48,18634.48,18634.48,1,1,18634.48
fa6df7e5-bdfc-4c61-9aa2-ac5a012f7d0d,(2020)云0125刑初218号,宜良县人民法院,基层法院,2020-09-08,,,,,,一审,0,,,,,诈骗,45542.35,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,45542.35,45542.35,45542.35,1,1,45542.35
fa7189bd-0b26-4233-bf10-ace1009447ae,(2020)吉2401民初6799号,延吉市人民法院,基层法院,2020-11-17,,,,,,一审,0,,,,,挖矿,10000,民间借贷,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,10000,10000,10000,1,1,10000
fa7a6262-ba8c-4399-96b8-b102003380e4,（2023）桂0405刑初228号,梧州市长洲区人民法院,基层法院,2023-12-20,,,,,,一审,0,,,,,,31000,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,31000,31000,31000,1,1,31000
fa7d99db-8799-452b-9bd7-ac9800b6c877,(2019)鲁0102刑初670号,济南市历下区人民法院,基层法院,2020-12-02,,,,,,一审,0,,,,,,547827,诈骗罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,547827,547827,547827,1,1,547827
fa80b075-d4a5-45cd-a395-ae1e0035230d,(2021)粤0203民初281号,韶关市武江区人民法院,基层法院,2021-03-31,,,,,,一审,0,,,,,交易所炒币,100000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,100000,100000,100000,1,1,100000
fa833cf2-fe70-4f33-a305-b12c00f2dedb,（2023）豫1702刑初678号,驻马店市驿城区人民法院,基层法院,2023-09-07,,,,,,一审,0,,,,,场外交易(OTC),166630.88,侵犯公民个人信息罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,166630.88,166630.88,166630.88,1,1,166630.88
fa93c632-65cf-41f2-9d4d-acfc012b5a5e,（2020）苏0402民初4172号,常州市天宁区人民法院,基层法院,2021-03-05,,,,,,一审,0,,,,,委托理财/代投,844000,民间借贷,,有效,,,,,,,1.0,majority_vote,QWEN3_32B,844000,844000,844000,1,1,844000
fa94dbb0-94ef-47fa-bead-ae400034f9c3,（2021）粤0604民初36246号,佛山市禅城区人民法院,基层法院,2022-01-07,,,,,,一审,0,,,,,委托理财/代投,21000,委托合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,21000,21000,21000,1,1,21000
fa97a470-91ab-443b-ac67-b0ff008b00b4,（2022）闽0802民初3513号,龙岩市新罗区人民法院,基层法院,2022-07-05,,,,,,一审,0,,,,,交易所炒币,349411,委托合同,,无效,,,,,,,1.0,majority_vote,QWEN3_32B,349411,349411,349411,1,1,349411
fa99aa24-05cc-4b48-ab7f-70acb2d1626f,(2016)浙0206民初4993号,宁波市北仑区人民法院,基层法院,2016-09-20,,,,,,一审,0,,,,,,2000,著作权侵权,,,,,,,,,1.0,majority_vote,QWEN3_32B,2000,2000,2000,1,1,2000
faa1d9a3-bd62-4c22-a83c-b1260061ed03,(2024)鲁0523民初200号,广饶县人民法院,基层法院,2024-02-04,,,,,,一审,0,,,,,委托理财/代投,1070611.15,不当得利,,未成立,,,,,,,1.0,majority_vote,QWEN3_32B,1070611.15,1070611.15,1070611.15,1,1,1070611.15
faa6cf4f-3a6d-42b6-b7c2-adf4003b146d,(2021)豫1522刑初58号,光山县人民法院,基层法院,2021-04-22,,,,,,一审,0,,,,,,388700,帮助信息网络犯罪活动罪,,,,,,,,,1.0,majority_vote,QWEN3_32B,388700,388700,388700,1,1,388700
